f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,target
0.8999322688889733,0.3359441617510628,0.04154960579488576,0.06609222370246215,0.2650157060418724,0.4585411396349699,0.5014052928034636,0.18065927282462246,0.5377573264290849,0.9629776588057903,1
0.9165410692259656,0.5647982776787257,0.6095079312221977,0.7101599471567097,0.7795396124401773,0.6270030611071593,0.6061858932947917,0.04115410985859158,0.910493323735959,0.9172389009780102,1
0.9207196098923882,0.3007807656728594,0.2672333530216786,0.5987138610680842,0.41624544870494085,0.5626426345853284,0.7702948516248276,0.30829388614353115,0.8983690945788987,0.8241377135467659,1
0.6665157217005587,0.9100806128249951,0.0300558133229194,0.9272394000541431,0.8072467396219314,0.7891210322187511,0.2489695636406155,0.897973385418992,0.36063877536491196,0.3403553377668721,1
0.7543947164378639,0.5923687135237065,0.31956547940734636,0.35205915160545365,0.06884268227015755,0.17292395780861713,0.14103781326982578,0.9311956554250902,0.9347990969258684,0.4880963595764397,0
0.35504388365322714,0.738151200289783,0.8767070359779068,0.9216917023146349,0.9294570978195412,0.3681790518283401,0.9512124306371882,0.8431477963689104,0.5354297703415128,0.39706609231831125,0
0.31106901101532425,0.09729641339014072,0.06394406964967514,0.5287943626008484,0.7647322254528707,0.8781147571078405,0.978015074434142,0.6015071040236679,0.41607701488754223,0.7016604726749587,0
0.3056638455885117,0.9974618817396251,0.0055996286303299225,0.21986636949241567,0.6665292609297754,0.5102648953485004,0.3912756200938533,0.8801109290979297,0.6263909257125284,0.08413341821794174,0
0.28032998692516564,0.013038272152114616,0.3120328206543075,0.8306622349124828,0.1930125714738432,0.9745097908994528,0.7404111546148676,0.8490812545772989,0.11832583279076725,0.7871800163760205,0
0.8516881301733111,0.01408678034390054,0.9635033886476021,0.9625418803385569,0.3125290056441883,0.30781240265950804,0.6064962953220947,0.9739992747410761,0.8423130154377411,0.4581794509721876,1
0.13190672633204803,0.9312699974830351,0.8596773104850061,0.9225351555463223,0.1640470047236574,0.417198622007968,0.6724440103780793,0.7203620944728087,0.6917155246997185,0.4208048304382819,0
0.8351485369991843,0.7979775156755203,0.22326413479567087,0.8291163762993758,0.6805856725671566,0.4828367533954224,0.17061924444125498,0.6913490611272254,0.8546057710910704,0.6818859265918141,0
0.1533972636265798,0.5815908767311699,0.9198027033504657,0.6276320363679977,0.5433842552036094,0.8017714546469542,0.5442085621483732,0.8264525013647402,0.09961755063595823,0.9776314002388565,1
0.04894766240941628,0.3682770428180079,0.3490664261621904,0.08318890281799418,0.6988491442682346,0.8217370445962812,0.41368463125096855,0.20310496456952332,0.6600336762124844,0.13599267729374953,1
0.5944056456623525,0.20943177901832788,0.4382465708636596,0.07276958007364775,0.9546828005192128,0.4897535416224382,0.5685307344887772,0.5999403967491368,0.06860948550826629,0.3190753324564132,1
0.7785375463363415,0.6968273818996782,0.028362295278666516,0.4808447560355973,0.060647090537041204,0.7472485780460805,0.38291428892826496,0.32040876142261066,0.4695847918955366,0.9370017491463647,0
0.6850342895342668,0.17010327369295386,0.7073568667126627,0.5051094670905212,0.6438653500980173,0.2549881899335916,0.7184400928084783,0.9785399994777275,0.5055258142132607,0.20105051129036644,0
0.1542549892551871,0.18922792481668316,0.46565708831987573,0.780594112756464,0.992778907921293,0.47816092470006333,0.3036607775201938,0.36611550543832116,0.12547554412304185,0.2112686389469094,1
0.01648323534534546,0.05532335192608584,0.4994003348352284,0.890247446793496,0.7312912301567938,0.8444566790226448,0.3454200448135488,0.6228331078076241,0.14992023370841912,0.22738140450493705,1
0.7644190905459533,0.02909670518191254,0.3465080515527479,0.5062740396172322,0.7526059558371372,0.83464630787184,0.834481557456936,0.36652652610902114,0.4989306440730138,0.07161722357834532,0
0.8897597790574135,0.7185951535191356,0.29471951750941416,0.4607984751635358,0.7793003954938253,0.31326853952229927,0.6157601955844221,0.8570193301892693,0.7485396779749469,0.2901504923936692,0
0.6800621885993912,0.02327133572032436,0.6340014313997212,0.7716845185378871,0.10118822236470582,0.5324334417913514,0.2000368685161722,0.027423778830736767,0.6773846493440345,0.33257071838216246,1
0.7750697391307363,0.2928348761138997,0.9210188857783418,0.5867695451834642,0.8700257871056288,0.8705605784766771,0.02898942335989907,0.30435166900859467,0.8868315922933846,0.5042099459331196,1
0.7509601604625806,0.6384284152708,0.9201083845190118,0.00294715933526013,0.37530778222316463,0.41079176785447946,0.25707278914269394,0.5330112720465462,0.6400802680677403,0.19395915971109734,1
0.4036765851381461,0.5571942991842479,0.7811028287325106,0.03465777672855652,0.7373930194720243,0.3248411523979535,0.3128070670839461,0.24335599504841765,0.16050348923244873,0.2724460815799168,0
0.6054845968839275,0.8091016348552982,0.9231672821903935,0.4227198298457808,0.526398910646236,0.05987000417223487,0.7211962164324525,0.6719626116514646,0.6814451158974936,0.4077470895879465,1
0.4281621606315009,0.35325267366803204,0.6496021075050065,0.5763965698496145,0.513163648556135,0.7826320588013839,0.11323816032078082,0.09244811783378282,0.8765737607084307,0.5488092179489443,1
0.42141842378557326,0.8316923444236911,0.4045595133771086,0.5759129759630383,0.8424408130309062,0.784025970732833,0.06952164197305455,0.654308782673916,0.02280287668190406,0.2172869263030789,0
0.14476882809315716,0.3185423178666995,0.012804860021941256,0.9650361956906962,0.05537589888126049,0.8846460665137383,0.36721053273431814,0.37710422972781343,0.23742690990205617,0.26483923838371537,1
0.23209320611287898,0.9764311954344909,0.6898404770006988,0.7154176915656163,0.7524891045401598,0.5114495720744276,0.3965033510530239,0.7760930748392084,0.8943973692861976,0.012362625940505856,0
0.8061794475083538,0.4370653241630653,0.4021265449306278,0.18064250347255484,0.8656275217248122,0.2196886395303116,0.40661274249530943,0.9566728506517843,0.4247860992878949,0.9548556620962818,0
0.9822115786466397,0.08209690432913952,0.6397492519127433,0.6281540265684736,0.06163737557587379,0.15358492230141196,0.13212757836498756,0.668538011437109,0.3160517648149881,0.5752604480888283,1
0.9347778247447694,0.8300112774668553,0.7617595969956927,0.8341334236532059,0.39910691017255373,0.40800628552874396,0.13994632701736442,0.5874178843543728,0.44299802026702273,0.6251587654820653,0
0.17707089381614427,0.7824542567027205,0.13863109720315636,0.009134923929586591,0.5505597739000765,0.8155609131140188,0.36756553792615465,0.26911815430333785,0.018906568433550208,0.0003184133310663029,0
0.1829312829069718,0.5430004091776938,0.05985990198567004,0.4234004679045351,0.5084010275031641,0.6755705261935815,0.1825235790919525,0.07294967884725223,0.15406731692070974,0.7615334906042023,1
0.3404491747981776,0.818840579115644,0.8395574907252688,0.3218158523297081,0.2290721757430152,0.17870254898838522,0.5638941268307174,0.5490980246003769,0.47975459282770905,0.7786217616370823,0
0.7313257766294483,0.5368530952687885,0.8649809246422552,0.4724320530252274,0.78749822653338,0.12445502370581574,0.027565037185803387,0.4373887038393084,0.7579847467309884,0.9729314854247002,0
0.06009144901176178,0.7581384608531363,0.09249400763371252,0.7608133363480464,0.5485302627549044,0.9077459076142312,0.8264873357702099,0.33470593014124217,0.28368332492659276,0.9197318442721141,1
0.19236847244692312,0.05286927609227354,0.8795279361377056,0.6378757315013063,0.34553638936540465,0.676199067807103,0.5267742142791156,0.5895362629065344,0.1125571136918665,0.9573927266979078,0
0.6517045965694318,0.0009566410231163225,0.09798462958468324,0.49759558074182775,0.7151684728057748,0.03313033957384681,0.432086729130173,0.6566613617610422,0.26952947336998334,0.3610305280576057,0
0.1816434457396322,0.3686239604897398,0.3055877887903573,0.36441485013599295,0.5046402737027734,0.7478925982664671,0.538709018164263,0.04501063338499944,0.372549492378923,0.9873892943294387,1
0.9607387220602859,0.3523390120196688,0.877564522872827,0.6755781760273238,0.3838560892509113,0.229230556191228,0.10988048997605637,0.22066846468386903,0.16359688525419092,0.5181876215715135,1
0.10731721677483841,0.3734750210149803,0.4637498531614713,0.7315830043343092,0.1628100279908048,0.2714001144018158,0.041146158337935,0.5152484490662066,0.42532646755221437,0.9188939172220334,0
0.42728300707168976,0.204295303321663,0.8688581163238274,0.5918308774849261,0.4357738732346088,0.5567071678070097,0.9461867605316326,0.9247230692288163,0.5518549937915899,0.5902012437923927,0
0.19350598371849248,0.17980501774429403,0.31109409304336444,0.04474057334365378,0.18251285094054237,0.5755851233791146,0.08106731581637494,0.7034593627276919,0.04986244288799535,0.11742367971494727,0
0.4306025534759843,0.8196751410540856,0.8986216697979649,0.7310760945252528,0.11927553797630563,0.3017203361096239,0.23407806036989776,0.2530946591387073,0.5553023246535085,0.6192447632026862,1
0.9667583709449196,0.5790261288958263,0.7256711053660081,0.29797559327729317,0.9261395803345219,0.02908751911042795,0.135593946826152,0.8640129782159386,0.8436423011218758,0.6186172474172871,0
0.31962272972196537,0.4988287079271767,0.7523782607343784,0.17011364151667585,0.7499719997598812,0.5476884740710565,0.8883511227632701,0.5411686221718675,0.5554987574269605,0.2085686557839026,1
0.1909017617239318,0.8585845942087631,0.7525277734120951,0.017015873910242396,0.8510876689632167,0.8182380404392177,0.6153404485717711,0.5615717450957145,0.6674343274912021,0.5282233394561839,0
0.18892573551697855,0.8371017053633781,0.7690154003378876,0.6229857168904912,0.06178112434097005,0.7478167204422187,0.8650521444013903,0.5697081801955948,0.15313065667197223,0.25037148209451165,1
0.2681329694264586,0.33331033249260766,0.40406424691989096,0.33737886077718593,0.9189369317773424,0.20640493343033095,0.2929766941942703,0.8059023642245093,0.7933354566009784,0.7550482670446869,1
0.04011269348169777,0.6132089746665287,0.16983781160148537,0.16700652670919736,0.5300004337907058,0.929779604375979,0.3423711926353864,0.5292659294528023,0.5210764567032041,0.8530562572598303,1
0.7935905182408981,0.20441024228984306,0.47090709375329187,0.8850904102429399,0.0819418795447816,0.31953405393570367,0.7355999250971135,0.1955094253629316,0.23036168811777924,0.5621689340469056,1
0.1641759292477324,0.4007439479539998,0.4225084739684898,0.7616527496914004,0.7354050895382045,0.7613747663748315,0.510708429731392,0.27558872162410186,0.05687228194001126,0.5143941002719091,1
0.11203518136924506,0.844580521813245,0.3303390493737449,0.9586789265018972,0.5758317284404909,0.4585198215079065,0.6778271168494918,0.20503364402867552,0.9939135028447049,0.8545700111449722,0
0.5836531782136928,0.7556614720749371,0.1408380392422871,0.3193074913699635,0.9584872613378758,0.9868394771039196,0.829302836832724,0.015131944515505258,0.8123993805697098,0.35115663654300466,1
0.06951496647261046,0.5202880060123558,0.08552701012597297,0.29061721224874915,0.1501540573140896,0.9956908154887646,0.27855988865325976,0.10044565576937114,0.20048358487728735,0.5267367329952239,1
0.08622909338794926,0.16089837850913058,0.01649451011889569,0.5058703085164514,0.03392274675652518,0.5827807814186425,0.3541253363541754,0.9377561656997258,0.4367137363075767,0.9180594576043049,0
0.7499561856709684,0.0013655113156920695,0.7696025155986655,0.40062419246304537,0.4031547830206019,0.3773693516964298,0.2974905053765946,0.9331753055301257,0.008117539635567494,0.3161130967774175,0
0.26995231696058586,0.6624397966854766,0.8046334433037697,0.4484174025562805,0.6644905451076903,0.6919727965870416,0.9889394748631852,0.7903652417195713,0.9378336325712866,0.40769004149551713,0
0.7156431247186877,0.8819373074363116,0.8183237711009947,0.5436704562511064,0.5106754386177664,0.01863792638408779,0.9995154327079554,0.5466521712910227,0.01144661209729203,0.8259135978876949,0
0.8899709149303207,0.32280376874212924,0.3291982602941482,0.06411813373094144,0.8226226120553706,0.2608706430079495,0.8089775727080533,0.588267853758689,0.5166249392364712,0.8266924734602521,0
0.8451207830243218,0.630951974726869,0.43844625065080434,0.053939952019411486,0.23617678249393848,0.7232807824787035,0.4689625496720723,0.06881546478581613,0.2823035481649565,0.7169913468626611,0
0.7701496315661404,0.6282892805780133,0.1447858848836726,0.8980301945104309,0.49806875928407524,0.7414875919977033,0.8344808106299466,0.7393207136106766,0.6061336557223856,0.36324718313538074,0
0.5945541932128924,0.31421227373618876,0.5249053102882106,0.49357103473099084,0.21259060876238245,0.637120492450973,0.6960205622554728,0.630849309290787,0.664343721013087,0.39745361153322134,1
0.6512341319435679,0.2067307584294129,0.17287960437694194,0.3025420401381341,0.5744721805136006,0.24856671648458828,0.23446160562759344,0.4563119174273721,0.6069332596970266,0.3947679910634375,0
0.528149577279275,0.6212153400830387,0.7626139866318061,0.7175987236837575,0.7234824256919694,0.045100483159950966,0.7610173420002321,0.6427842694982152,0.3966343860973651,0.03801867488920718,1
0.4722156655038059,0.1937197566855251,0.4110811052102096,0.9405548522298451,0.4430244914016255,0.8867434082575237,0.7067821554982654,0.9201273281825663,0.4243527776993239,0.033264337596548565,1
0.41669862967314863,0.2398411927083539,0.7153111769544805,0.11190141426002398,0.2826897184273274,0.1307346165249994,0.13859773833027655,0.5837782237096709,0.6398021499927168,0.4931287983602449,1
0.7378504165266823,0.7142320168954436,0.9876287353968758,0.003379169751468458,0.4536192093452558,0.44234010451349803,0.9801664039375834,0.7420809872782155,0.9635220954945072,0.7274075797664441,0
0.5221345580415495,0.8762534120523274,0.9163847817247639,0.3075352578147045,0.5456437807990908,0.8873005532132989,0.2253458521403272,0.8429802538362305,0.6063753479000011,0.9762590959857408,1
0.7437754043050212,0.6320848311367903,0.2026181791788636,0.0028992281958539756,0.8639437626645572,0.5229359992401302,0.4802287641546159,0.1532783971428604,0.12989992584652765,0.1728822835332905,0
0.16556335323245652,0.5370591222812745,0.7237352019075155,0.25421301509738103,0.1968106204762602,0.7079777246835127,0.16239647485913655,0.36928485785442333,0.2544043338862446,0.970699228831737,0
0.9842972853320356,0.048360025199015055,0.9053306421153419,0.1148086196320911,0.915607705626545,0.40234007431302243,0.9438502623211495,0.23561749368035956,0.9416547117979769,0.8313740582666076,0
0.3131897565465286,0.11695792686726203,0.8775912866624027,0.8778039566145266,0.30029861743630193,0.9564591347389774,0.7653796800886878,0.1735281592413458,0.2408995645910369,0.2080016042993852,0
0.6739287219840607,0.7636214234559016,0.2532423696187348,0.7158385287199068,0.8681044423551499,0.060351054102809165,0.7656237143404225,0.6999235499897787,0.2887066022972945,0.7947216987555293,0
0.9562235508438255,0.1456571106926856,0.6821362826083941,0.32646750961949256,0.45242957134236195,0.5555557986038288,0.6613933643846721,0.7540771516491744,0.4487169131642753,0.7823100159943738,1
0.9085976391954202,0.7268286543926299,0.8863908812131217,0.8827400648768812,0.9817191481224171,0.1476335119672183,0.7431063597045224,0.8979985884351266,0.7653792729144115,0.39933962400909495,1
0.6017842894130717,0.9106121041618097,0.1994168914650657,0.7994711468326348,0.329286321402093,0.7650941379467014,0.5749626044035476,0.9258965593319806,0.0591246307680523,0.8967438502633707,0
0.21062993026135302,0.7118836717770582,0.8044471762653277,0.2128129278282046,0.7616953168675205,0.7840203392456401,0.4451984340732249,0.6073048862537276,0.8211470264062537,0.6449491484880652,1
0.7875569355577087,0.8650070629958166,0.9587158045885801,0.8968900124481263,0.7610047386360553,0.9222411427679857,0.47687250420899496,0.7189868389024264,0.03291198372820048,0.03563380302269614,1
0.12512434855978138,0.5014688387037819,0.1097474613848477,0.9273797596836373,0.29548785125629684,0.050842553316441275,0.4581688286314741,0.7607279318592337,0.0725026181838353,0.349086478171185,0
0.5734205118767176,0.875872402302615,0.7524801674609009,0.18308290428417184,0.3172832930444247,0.47680047905498746,0.5344099297825403,0.6277070944841469,0.20953127822046436,0.30477296992497427,0
0.6991438439447553,0.6384160979036076,0.34702879701566614,0.2516892811320396,0.3700195555758008,0.4121412869223058,0.39701289064939727,0.9563251761197004,0.645611846116576,0.621185527532379,0
0.7540192984714926,0.04969446348235185,0.08316376472555542,0.6229173080860264,0.06683900576848845,0.9627149069056252,0.8395711577202762,0.675687690515837,0.21905710848164006,0.6587767946755537,0
0.622312429319348,0.525766411660464,0.10316031866075659,0.5863896210320992,0.3341211444239913,0.12620949964290595,0.24781924222036356,0.23894464803257365,0.6886553403609471,0.7514643623962292,1
0.7205358241783908,0.46484718851018825,0.4676789601274297,0.6797069384235643,0.8871121832362101,0.8693517087040064,0.4329267294133311,0.8407839825937482,0.6516905236494082,0.9271914895878537,0
0.8139302939221866,0.9682249455012358,0.23452280552232885,0.7337017849190958,0.6134610392650098,0.21674988309525256,0.6895886566071159,0.7635166451622574,0.5728722601056098,0.378068354559283,1
0.14105693541169062,0.6752448394729654,0.6049264743717184,0.4405765763658943,0.07078877358313473,0.581377673483716,0.2100515688942104,0.2557794250121228,0.27828464314616586,0.244806254845655,1
0.8308512950979489,0.15574699762806854,0.8115600441893707,0.5636538703211155,0.4497278866331328,0.799037569596754,0.9663266330287738,0.4432026169453598,0.1684643129137503,0.6736281507726511,0
0.3615146630148405,0.5316603199706342,0.8535622410070542,0.49957213099266673,0.3290016770797748,0.16421826674537343,0.044428341016651385,0.38116113072303526,0.7254988350461863,0.4132110455983705,0
0.9557312757966384,0.22239372735233565,0.7665374735877222,0.41794437860205125,0.25510970294307367,0.9336246855441921,0.5440959956563829,0.6337102155982274,0.8939242267854034,0.9990458561083498,1
0.9529849735231242,0.7703492250914973,0.2199167854082642,0.9957506812757569,0.8852145679480559,0.7438707736839081,0.24323889461644077,0.09646642385695792,0.6304633735482974,0.10326972372556797,1
0.2680221906804403,0.2400399294325326,0.9046003111186679,0.8654326349878819,0.28353002554011086,0.8468147315067011,0.004635113549316672,0.6312458268848887,0.20857878693959564,0.07432655657747445,0
0.5564443772995387,0.46857029297084574,0.799956043066729,0.6832288841034385,0.6138614723674748,0.47399846547769586,0.7524279875158788,0.4129358105195323,0.6453895023802383,0.33058903794096783,1
0.903799774563252,0.42729790758259234,0.7505694799596422,0.5218813207067812,0.4336642855467233,0.3255910272544519,0.9895341337717511,0.91008702775855,0.0358692741681681,0.7435572353526827,0
0.38179993388881106,0.35958396787472,0.9549646583900319,0.8120582820943582,0.3475826187605102,0.34397153168158456,0.1791098873350535,0.045205639811474074,0.6686215620322641,0.8212774944989998,1
0.8527667790607123,0.08020978335797402,0.00042027876407713105,0.5655939322565248,0.808286215949218,0.8615528699104112,0.9559860887792885,0.414911389521869,0.7459632049830746,0.20196370604709235,0
0.7229514911285729,0.5937431363384689,0.4262092745193049,0.43441392763314257,0.7769607762115766,0.48012048810860186,0.509531376366728,0.052699930468563694,0.16308235988177955,0.6902209856143885,0
0.0732901963812288,0.573612786817026,0.8048130544669996,0.6905713286847991,0.2976167482460482,0.9064602140098756,0.24717264027791686,0.74305500080737,0.9731969523917404,0.16885522738219183,1
0.21671232540367324,0.8789936476048607,0.18710596159246895,0.6196657582895065,0.7415929458212255,0.2034640022423726,0.2830185072251956,0.833459163801405,0.8007831275815542,0.1606232270306791,0
0.08739293505745793,0.9720502680222208,0.4343368620818501,0.2070695111978348,0.7646470330526617,0.3187361532273014,0.029430382222971452,0.6212752913324365,0.07697293267950645,0.2737044930954383,0
0.07423524569814066,0.5348093184373838,0.41092549119689015,0.3606615341237338,0.3479675343209093,0.6027448831776663,0.6100186394616822,0.7205128979020808,0.2877363939659271,0.5260469997512238,1
0.4937976195754129,0.21385329130182384,0.9947479739614798,0.6744665208639044,0.6789154148937715,0.011744282179575127,0.1647786824301598,0.30762045445158903,0.43427414053271907,0.8670824716961852,1
0.5995471133243133,0.8612392452880966,0.3978410561160233,0.9425542424374684,0.5847520630128078,0.8128924336000757,0.8396006120939715,0.03439956010436962,0.8128383688387534,0.07524529356988618,1
0.5521225581840911,0.9911468266433309,0.2612600601526245,0.11746861625250726,0.38189637811388455,0.8253693102390695,0.5944197847827283,0.6805415627246973,0.6732821603933546,0.9510887819537434,1
0.8768000649797552,0.13099828673562874,0.9402040426690176,0.8091106989684387,0.9320073383721589,0.7366205091661238,0.49672913770132676,0.0957540489874451,0.1534993853308726,0.46046966189213523,0
0.7025937616030316,0.5942969720067326,0.5509015646444465,0.15621037642123303,0.4173762984438022,0.47716833798339686,0.02344239617385213,0.4437452812087481,0.012590822865780171,0.8100389166404856,0
0.32115163515550127,0.47692724208152804,0.584203359659457,0.32841915611778494,0.29119051404427654,0.7272607505199914,0.40226087886282924,0.07708354390719452,0.027854594246770614,0.4284935417746403,1
0.2748238180654261,0.2053426320320899,0.06376340736158814,0.4475048675461576,0.18583932578439022,0.09529858661882806,0.9987535741539603,0.3475993187402364,0.01742777768772308,0.8877029365249286,1
0.5871456046058914,0.05334411676780382,0.15596197110675358,0.9091914476868561,0.4578246029236165,0.4133843938970022,0.1615386421481948,0.8870358810937766,0.5884019032183131,0.6909758755157663,1
0.6965032403094775,0.8863968564354613,0.9384692160093641,0.9393210176078595,0.27222097213065266,0.9225861256524367,0.09534358211967542,0.5436216527869429,0.6387674624824865,0.31441275829833515,0
0.3690970246417695,0.32019339197213437,0.5062932242925413,0.954649524813109,0.47826103326926084,0.4936345749125056,0.44493525612952267,0.3887512323820713,0.36728941608476795,0.380174576162676,1
0.40974199946523604,0.21433542184843368,0.521315645252901,0.049164391811505226,0.8830896647940409,0.4224697284409905,0.8190683825226396,0.7721150025041935,0.18689883247652672,0.23642377345754573,0
0.14468928545211746,0.27357974316522427,0.9003524332369206,0.6337756199106139,0.862165315883881,0.44491273280213073,0.058404378525965805,0.044966421000379064,0.6429196686607365,0.2691412619751351,1
0.42560330818403225,0.9516611061347869,0.732660180029916,0.32435525451950065,0.7837473698481672,0.3625259529251085,0.7321659566572285,0.11455073053687059,0.07925797160853798,0.04594320952752995,0
0.9661980772611262,0.043352971425556275,0.20003425186377,0.39950657127607236,0.9519885605751661,0.6052705406747227,0.9509484243799329,0.1919974941905338,0.8834720554059319,0.8923144356995591,1
0.6214185789970709,0.17428793415363042,0.8470970706104344,0.21857768433453484,0.08060346435865418,0.2865696097594681,0.38101846830105024,0.778963558567529,0.5370314853167308,0.11856717694995922,1
0.7714030778740049,0.8498068854830243,0.20749922803398602,0.9487362244202672,0.6867762063223646,0.9357229861599702,0.5010637417997089,0.5644578106387027,0.43194325637707864,0.32992996133192876,0
0.9588659489444101,0.011197620741116965,0.7806167108055272,0.911001059925071,0.37883232478270334,0.669036477237021,0.5311020783138282,0.7343773162938297,0.5704358294278183,0.19373227304757346,1
0.5150242926220646,0.8887791223799065,0.7260021197544785,0.0664288783248812,0.08162140244479799,0.4454421111971839,0.0811718686766727,0.6748280238883646,0.9138582624404639,0.7909692241308071,1
0.9694304023239075,0.5212065760064235,0.25082406937065727,0.5431676108478974,0.5972348952174343,0.7544128109186602,0.6024253520431087,0.9702836496188194,0.4208745595854815,0.4363403614323206,1
0.7725083482468956,0.4117428767365816,0.35190145198043665,0.8636148500761877,0.265409026844335,0.7423645999151647,0.27686666569359686,0.7373988806743246,0.13158917496021982,0.8114892253992687,0
0.41181622864338285,0.8393677501019144,0.5479741619232419,0.5296864518476971,0.9598551762247111,0.48255421809519494,0.2637643514041681,0.048842013247943905,0.5903513417298452,0.5754057340457839,0
0.52502552064791,0.05580386999162257,0.11101785399213149,0.533110287594873,0.25448332119397366,0.15436751980400865,0.3436535719500712,0.9366869912468266,0.9438725961752873,0.36840459132851977,1
